OrderDate,Region,ProductCategory,CustomerSegment,UnitsSold,Revenue,Cost,Profit
2024-05-09,South,Product C,Wholesale,36,14577.07,11632.81,2944.26
2024-05-09,South,Product D,Online,30,6591.42,5551.62,1039.8
2024-05-09,East,Product A,Online,20,2467.45,1485.78,981.67
2024-05-09,East,Product B,Wholesale,8,2741.73,1880.61,861.12
2024-05-09,East,Product C,Online,47,19262.77,15470.09,3792.68
2024-05-09,East,Product D,Online,21,8993.16,7259.7,1733.46
2024-05-09,West,Product A,Retail,13,4354.56,2759.85,1594.71
2024-05-09,West,Product B,Wholesale,13,4765.17,3820.03,945.14
2024-05-09,West,Product C,Online,13,3452.33,1918.2,1534.13
2024-05-09,West,Product D,Retail,49,12156.02,7427.82,4728.2
2024-05-10,North,Product A,Wholesale,2,518.03,315.23,202.8
2024-05-10,North,Product B,Online,9,3926.1,2887.85,1038.25
2024-05-10,North,Product C,Wholesale,32,5100.06,4124.84,975.22
2024-05-10,North,Product D,Wholesale,13,4695.98,3947.81,748.17
2024-05-10,South,Product A,Online,17,4205.99,2760.69,1445.3
2024-05-10,South,Product B,Online,12,5352.24,3877.39,1474.85
2024-05-10,South,Product C,Online,49,17505.85,14610.26,2895.59
2024-05-10,South,Product D,Wholesale,33,16008.45,13232.22,2776.23
2024-05-10,East,Product A,Retail,28,2259.68,1796.21,463.47
2024-05-10,East,Product B,Wholesale,45,15166.15,10082.24,5083.91
2024-05-10,East,Product C,Retail,46,13661.57,9903.54,3758.03
2024-05-10,East,Product D,Retail,44,10089.31,7688.41,2400.9
2024-05-10,West,Product A,Retail,24,927.13,526.56,400.57
2024-05-10,West,Product B,Retail,8,1514.33,929.79,584.54
2024-05-10,West,Product C,Wholesale,23,10146.58,5216.34,4930.24
2024-05-10,West,Product D,Retail,48,20650.42,16123.25,4527.17
2024-05-11,North,Product A,Wholesale,22,7767.34,4317.64,3449.7
2024-05-11,North,Product B,Retail,47,15988.35,13095.29,2893.06
2024-05-11,North,Product C,Online,39,12414.62,6375.9,6038.72
2024-05-11,North,Product D,Retail,11,4608.98,3541.4,1067.58
2024-05-11,South,Product A,Online,29,5397.83,4278.11,1119.72
2024-05-11,South,Product B,Retail,12,4133.14,2426.38,1706.76
2024-05-11,South,Product C,Online,41,6323.98,3585.9,2738.08
2024-05-11,South,Product D,Online,21,787.17,642.24,144.93
2024-05-11,East,Product A,Online,17,4833.63,3798.64,1034.99
2024-05-11,East,Product B,Online,9,3205.97,2053.86,1152.11
2024-05-11,East,Product C,Online,43,15982.93,11442.33,4540.6
2024-05-11,East,Product D,Retail,41,6414.79,4522.57,1892.22
2024-05-11,West,Product A,Wholesale,45,10527.76,8344.74,2183.02
2024-05-11,West,Product B,Retail,30,7060.31,4858.85,2201.46
2024-05-11,West,Product C,Retail,12,3643.1,2466.45,1176.65
2024-05-11,West,Product D,Wholesale,25,8758.63,6785.77,1972.86
2024-05-12,North,Product A,Retail,1,85.04,55.84,29.2
2024-05-12,North,Product B,Retail,5,826.43,548.51,277.92
2024-05-12,North,Product C,Wholesale,30,2324.35,1815.15,509.2
2024-05-12,North,Product D,Online,46,20783.44,17017.24,3766.2
2024-05-12,South,Product A,Retail,26,4061.14,2651.13,1410.01
2024-05-12,South,Product B,Wholesale,24,5664.6,3502.06,2162.54
2024-05-12,South,Product C,Retail,2,188.65,106.4,82.25
2024-05-12,South,Product D,Online,8,1820.56,1307.36,513.2
2024-05-12,East,Product A,Online,42,17081.06,8888.92,8192.14
2024-05-12,East,Product B,Online,32,14071.05,9848.08,4222.97
2024-05-12,East,Product C,Retail,23,3306.23,2123.88,1182.35
2024-05-12,East,Product D,Online,2,662.18,335.34,326.84
2024-05-12,West,Product A,Retail,22,3711.99,1967.46,1744.53
2024-05-12,West,Product B,Wholesale,28,6639.1,3419.86,3219.24
2024-05-12,West,Product C,Wholesale,37,15579.75,8027.95,7551.8
2024-05-12,West,Product D,Retail,39,17436.1,8773.98,8662.12
2024-05-13,North,Product A,Online,14,6724.64,4806.04,1918.6
2024-05-13,North,Product B,Wholesale,31,7852.34,5751.33,2101.01
2024-05-13,North,Product C,Retail,48,23295.93,17551.07,5744.86
2024-05-13,North,Product D,Retail,3,647.58,367.14,280.44
2024-05-13,South,Product A,Wholesale,12,4873.2,2548.88,2324.32
2024-05-13,South,Product B,Wholesale,28,2082.35,1604.47,477.88
2024-05-13,South,Product C,Retail,24,7206.83,3811.34,3395.49
2024-05-13,South,Product D,Wholesale,16,856.06,571.46,284.6
2024-05-13,East,Product A,Wholesale,43,16388.2,13422.87,2965.33
2024-05-13,East,Product B,Wholesale,30,2935.44,1967.49,967.95
2024-05-13,East,Product C,Online,43,18751.89,13486.19,5265.7
2024-05-13,East,Product D,Retail,9,725.54,602.94,122.6
2024-05-13,West,Product A,Retail,21,8228.7,4877.03,3351.67
2024-05-13,West,Product B,Wholesale,35,11218.45,9108.49,2109.96
2024-05-13,West,Product C,Online,45,2566.32,1558.19,1008.13
2024-05-13,West,Product D,Wholesale,33,4449.86,2661.84,1788.02
2024-05-14,North,Product A,Online,15,6223.87,4241.03,1982.84
2024-05-14,North,Product B,Wholesale,6,1025.57,721.32,304.25
2024-05-14,North,Product C,Online,38,8255.42,5945.77,2309.65
2024-05-14,North,Product D,Online,9,2819.62,2025.8,793.82
2024-05-14,South,Product A,Retail,6,2297.95,1370.9,927.05
2024-05-14,South,Product B,Retail,13,5363.39,3331.7,2031.69
2024-05-14,South,Product C,Retail,27,5158.82,2761.68,2397.14
2024-05-14,South,Product D,Wholesale,28,9330.97,6155.03,3175.94
2024-05-14,East,Product A,Retail,29,3832.06,2465.34,1366.72
2024-05-14,East,Product B,Online,29,7338.13,4896.73,2441.4
2024-05-14,East,Product C,Wholesale,47,4905.68,2701.69,2203.99
2024-05-14,East,Product D,Wholesale,26,11933.29,6438.83,5494.46
2024-05-14,West,Product A,Online,1,104.68,82.12,22.56
2024-05-14,West,Product B,Wholesale,4,331.67,254.77,76.9
2024-05-14,West,Product C,Wholesale,19,3745.44,2050.37,1695.07
2024-05-14,West,Product D,Wholesale,38,2813.99,2326.88,487.11
2024-05-15,North,Product A,Online,5,706.64,453.89,252.75
2024-05-15,North,Product B,Retail,39,9322.25,5218.31,4103.94
2024-05-15,North,Product C,Online,40,17201.75,13306.8,3894.95
2024-05-15,North,Product D,Online,11,787.15,421.45,365.7
2024-05-15,South,Product A,Retail,27,7650.3,6431.52,1218.78
2024-05-15,South,Product B,Retail,11,3075.2,2579.45,495.75
2024-05-15,South,Product C,Wholesale,9,2540.41,1776.55,763.86
2024-05-15,South,Product D,Wholesale,43,1052.16,688.99,363.17
2024-05-15,East,Product A,Retail,9,4014.47,2524.09,1490.38
2024-05-15,East,Product B,Retail,3,1062.07,592.21,469.86
2024-05-15,East,Product C,Online,15,7270.41,5618.89,1651.52
2024-05-15,East,Product D,Wholesale,36,9911.8,5942.91,3968.89
2024-05-15,West,Product A,Wholesale,30,10227.07,8201.8,2025.27
2024-05-15,West,Product B,Retail,1,409.96,327.43,82.53
2024-05-15,West,Product C,Wholesale,43,6335.48,5172.18,1163.3
2024-05-15,West,Product D,Retail,17,752.14,387.62,364.52
2024-05-16,North,Product A,Retail,13,5162.58,3169.94,1992.64
2024-05-16,North,Product B,Wholesale,6,121.16,94.75,26.41
2024-05-16,North,Product C,Wholesale,37,4140.86,2630.2,1510.66
2024-05-16,North,Product D,Wholesale,47,21145.73,11506.52,9639.21
2024-05-16,South,Product A,Retail,7,239.91,125.98,113.93
2024-05-16,South,Product B,Retail,30,6814.81,5228.74,1586.07
2024-05-16,South,Product C,Retail,47,15807.82,8183.07,7624.75
2024-05-16,South,Product D,Wholesale,28,8927.06,5112.87,3814.19
2024-05-16,East,Product A,Retail,49,22798.91,18978.73,3820.18
2024-05-16,East,Product B,Retail,12,4400.87,2320.57,2080.3
2024-05-16,East,Product C,Wholesale,1,256.54,142.7,113.84
2024-05-16,East,Product D,Retail,3,288.27,193.32,94.95
2024-05-16,West,Product A,Wholesale,2,809.55,583.4,226.15
2024-05-16,West,Product B,Wholesale,36,7174.78,5269.8,1904.98
2024-05-16,West,Product C,Retail,3,1088.02,726.8,361.22
2024-05-16,West,Product D,Online,37,17911.53,12257.01,5654.52
2024-05-17,North,Product A,Wholesale,20,1037.49,878.0,159.49
2024-05-17,North,Product B,Retail,16,5349.69,3503.82,1845.87
2024-05-17,North,Product C,Retail,22,2895.92,2063.9,832.02
2024-05-17,North,Product D,Wholesale,15,789.67,448.4,341.27
2024-05-17,South,Product A,Retail,31,3434.38,2406.55,1027.83
2024-05-17,South,Product B,Retail,45,2114.93,1117.21,997.72
2024-05-17,South,Product C,Online,10,3961.2,3258.86,702.34
2024-05-17,South,Product D,Wholesale,25,6903.4,5732.68,1170.72
2024-05-17,East,Product A,Retail,17,4522.62,2685.17,1837.45
2024-05-17,East,Product B,Online,38,9347.12,6985.34,2361.78
2024-05-17,East,Product C,Retail,27,4808.0,2475.01,2332.99
2024-05-17,East,Product D,Retail,26,1468.4,1083.06,385.34
2024-05-17,West,Product A,Online,45,16381.12,12238.28,4142.84
2024-05-17,West,Product B,Retail,28,6659.7,4589.96,2069.74
2024-05-17,West,Product C,Retail,2,500.93,315.9,185.03
2024-05-17,West,Product D,Online,9,2681.84,1518.4,1163.44
2024-05-18,North,Product A,Wholesale,2,538.4,325.37,213.03
2024-05-18,North,Product B,Online,42,6854.49,4058.26,2796.23
2024-05-18,North,Product C,Retail,30,6400.11,4519.01,1881.1
2024-05-18,North,Product D,Wholesale,19,4310.57,2418.99,1891.58
2024-05-18,South,Product A,Online,23,6860.62,4916.51,1944.11
2024-05-18,South,Product B,Wholesale,33,14834.73,7543.05,7291.68
2024-05-18,South,Product C,Wholesale,7,2323.54,1181.85,1141.69
2024-05-18,South,Product D,Online,46,12767.65,7627.09,5140.56
2024-05-18,East,Product A,Wholesale,16,1567.99,1275.19,292.8
2024-05-18,East,Product B,Online,43,6017.97,3147.16,2870.81
2024-05-18,East,Product C,Retail,12,3537.07,2269.32,1267.75
2024-05-18,East,Product D,Wholesale,43,5335.05,3917.87,1417.18
2024-05-18,West,Product A,Wholesale,24,2504.24,1775.48,728.76
2024-05-18,West,Product B,Retail,4,937.64,552.22,385.42
2024-05-18,West,Product C,Online,19,4805.53,3316.74,1488.79
2024-05-18,West,Product D,Online,49,3000.61,2250.28,750.33
2024-05-19,North,Product A,Online,5,551.24,401.63,149.61
2024-05-19,North,Product B,Wholesale,4,1092.12,826.71,265.41
2024-05-19,North,Product C,Retail,47,20970.41,15644.91,5325.5
2024-05-19,North,Product D,Online,35,3781.21,2461.87,1319.34
2024-05-19,South,Product A,Online,44,18683.1,12744.86,5938.24
2024-05-19,South,Product B,Retail,29,655.78,335.96,319.82
2024-05-19,South,Product C,Online,26,1457.78,797.36,660.42
2024-05-19,South,Product D,Retail,33,6040.22,4516.77,1523.45
2024-05-19,East,Product A,Online,41,5858.5,4263.76,1594.74
2024-05-19,East,Product B,Online,31,8601.79,5616.98,2984.81
2024-05-19,East,Product C,Online,38,11777.05,9480.13,2296.92
2024-05-19,East,Product D,Online,3,642.78,372.06,270.72
2024-05-19,West,Product A,Retail,46,11506.37,7232.3,4274.07
2024-05-19,West,Product B,Wholesale,14,6337.72,4405.35,1932.37
2024-05-19,West,Product C,Online,49,20605.77,16310.54,4295.23
2024-05-19,West,Product D,Online,33,5276.02,3258.77,2017.25
2024-05-20,North,Product A,Retail,16,473.95,333.61,140.34
2024-05-20,North,Product B,Retail,13,5588.12,3068.2,2519.92
2024-05-20,North,Product C,Wholesale,31,739.16,394.18,344.98
2024-05-20,North,Product D,Retail,49,11316.23,7623.89,3692.34
2024-05-20,South,Product A,Online,33,14562.97,11426.14,3136.83
2024-05-20,South,Product B,Retail,7,507.44,324.28,183.16
2024-05-20,South,Product C,Retail,23,6747.09,5407.05,1340.04
2024-05-20,South,Product D,Retail,7,1832.16,1472.1,360.06
2024-05-20,East,Product A,Retail,8,1714.66,1161.21,553.45
2024-05-20,East,Product B,Wholesale,33,5035.62,3914.37,1121.25
2024-05-20,East,Product C,Wholesale,26,9024.62,5313.38,3711.24
2024-05-20,East,Product D,Retail,33,15398.31,12209.7,3188.61
2024-05-20,West,Product A,Online,45,1387.48,748.55,638.93
2024-05-20,West,Product B,Retail,18,7449.78,4468.64,2981.14
2024-05-20,West,Product C,Wholesale,42,16644.0,10212.98,6431.02
2024-05-20,West,Product D,Wholesale,9,3021.65,2525.16,496.49
2024-05-21,North,Product A,Wholesale,14,5584.63,4206.28,1378.35
2024-05-21,North,Product B,Online,24,10225.52,6642.77,3582.75
2024-05-21,North,Product C,Online,21,1622.26,938.65,683.61
2024-05-21,North,Product D,Online,33,13972.61,10415.92,3556.69
2024-05-21,South,Product A,Retail,20,8336.73,6592.42,1744.31
2024-05-21,South,Product B,Wholesale,25,10998.77,8470.42,2528.35
2024-05-21,South,Product C,Retail,41,4103.21,2118.65,1984.56
2024-05-21,South,Product D,Online,38,17938.73,12760.01,5178.72
2024-05-21,East,Product A,Retail,18,3893.13,2848.56,1044.57
2024-05-21,East,Product B,Online,31,4417.86,3253.65,1164.21
2024-05-21,East,Product C,Wholesale,45,5933.76,4158.2,1775.56
2024-05-21,East,Product D,Online,35,11298.3,7031.55,4266.75
2024-05-21,West,Product A,Retail,12,2210.05,1748.78,461.27
2024-05-21,West,Product B,Wholesale,38,14132.71,7531.62,6601.09
2024-05-21,West,Product C,Wholesale,33,12481.61,6277.3,6204.31
2024-05-21,West,Product D,Online,4,1195.13,896.39,298.74
2024-05-22,North,Product A,Retail,33,11300.98,7210.24,4090.74
2024-05-22,North,Product B,Retail,9,699.09,480.34,218.75
2024-05-22,North,Product C,Online,45,9916.88,7494.56,2422.32
2024-05-22,North,Product D,Online,33,1834.95,1040.79,794.16
2024-05-22,South,Product A,Wholesale,5,1839.79,1496.06,343.73
2024-05-22,South,Product B,Online,1,495.31,283.96,211.35
2024-05-22,South,Product C,Online,25,9318.21,5652.44,3665.77
2024-05-22,South,Product D,Online,18,7155.58,4360.54,2795.04
2024-05-22,East,Product A,Online,18,7623.07,6073.1,1549.97
2024-05-22,East,Product B,Wholesale,16,7085.17,5540.68,1544.49
2024-05-22,East,Product C,Wholesale,43,6965.78,5648.36,1317.42
2024-05-22,East,Product D,Retail,22,3030.15,1990.64,1039.51
2024-05-22,West,Product A,Retail,37,17988.87,11752.34,6236.53
2024-05-22,West,Product B,Retail,12,1145.68,849.77,295.91
2024-05-22,West,Product C,Retail,22,7310.4,5931.59,1378.81
2024-05-22,West,Product D,Retail,18,8146.17,6213.36,1932.81
2024-05-23,North,Product A,Retail,17,4642.93,3761.84,881.09
2024-05-23,North,Product B,Wholesale,14,6212.29,5110.96,1101.33
2024-05-23,North,Product C,Wholesale,45,3680.94,2558.08,1122.86
2024-05-23,North,Product D,Online,25,12192.19,6293.51,5898.68
2024-05-23,South,Product A,Online,37,3665.39,2716.79,948.6
2024-05-23,South,Product B,Wholesale,36,9075.26,6714.82,2360.44
2024-05-23,South,Product C,Retail,22,6451.61,5059.15,1392.46
2024-05-23,South,Product D,Online,17,1889.2,1017.45,871.75
2024-05-23,East,Product A,Online,41,13460.03,6910.74,6549.29
2024-05-23,East,Product B,Wholesale,5,817.63,499.42,318.21
2024-05-23,East,Product C,Wholesale,25,877.35,661.76,215.59
2024-05-23,East,Product D,Retail,16,3508.46,2693.47,814.99
2024-05-23,West,Product A,Wholesale,47,20856.79,14281.36,6575.43
2024-05-23,West,Product B,Retail,10,3796.71,3180.28,616.43
2024-05-23,West,Product C,Online,1,45.65,37.8,7.85
2024-05-23,West,Product D,Retail,36,11345.52,7588.43,3757.09
2024-05-24,North,Product A,Retail,30,11660.49,8879.8,2780.69
2024-05-24,North,Product B,Retail,38,13874.39,9702.81,4171.58
2024-05-24,North,Product C,Online,31,4439.13,3140.88,1298.25
2024-05-24,North,Product D,Wholesale,33,11401.46,7354.52,4046.94
2024-05-24,South,Product A,Retail,16,2961.76,1768.29,1193.47
2024-05-24,South,Product B,Wholesale,5,1901.9,1380.12,521.78
2024-05-24,South,Product C,Online,40,1743.89,890.9,852.99
2024-05-24,South,Product D,Retail,4,1000.68,505.89,494.79
2024-05-24,East,Product A,Wholesale,13,2548.53,1485.73,1062.8
2024-05-24,East,Product B,Online,10,547.41,456.51,90.9
2024-05-24,East,Product C,Retail,6,2776.25,1801.96,974.29
2024-05-24,East,Product D,Retail,19,1997.97,1075.65,922.32
2024-05-24,West,Product A,Online,2,174.13,92.92,81.21
2024-05-24,West,Product B,Wholesale,17,7958.82,5490.27,2468.55
2024-05-24,West,Product C,Wholesale,4,1922.42,1220.37,702.05
2024-05-24,West,Product D,Wholesale,16,7036.97,4907.26,2129.71
2024-05-25,North,Product A,Retail,19,6447.29,3401.23,3046.06
2024-05-25,North,Product B,Wholesale,26,10577.1,8952.54,1624.56
2024-05-25,North,Product C,Retail,41,9572.8,4941.98,4630.82
2024-05-25,North,Product D,Retail,2,924.56,503.9,420.66
2024-05-25,South,Product A,Retail,36,2935.09,1904.51,1030.58
2024-05-25,South,Product B,Retail,42,15927.25,9424.35,6502.9
2024-05-25,South,Product C,Online,18,8065.33,4587.19,3478.14
2024-05-25,South,Product D,Retail,48,2981.01,1899.02,1081.99
2024-05-25,East,Product A,Online,7,2238.99,1340.91,898.08
2024-05-25,East,Product B,Retail,13,4746.7,3210.48,1536.22
2024-05-25,East,Product C,Wholesale,22,3068.84,1882.9,1185.94
2024-05-25,East,Product D,Online,35,1132.47,701.41,431.06
2024-05-25,West,Product A,Wholesale,46,20732.35,14126.53,6605.82
2024-05-25,West,Product B,Online,6,208.77,168.63,40.14
2024-05-25,West,Product C,Wholesale,40,6437.74,4119.25,2318.49
2024-05-25,West,Product D,Online,22,5723.15,4221.48,1501.67
2024-05-26,North,Product A,Wholesale,19,2784.08,2322.27,461.81
2024-05-26,North,Product B,Wholesale,3,1404.89,802.47,602.42
2024-05-26,North,Product C,Wholesale,6,593.83,345.46,248.37
2024-05-26,North,Product D,Retail,33,1259.07,683.76,575.31
2024-05-26,South,Product A,Retail,42,7194.77,3887.73,3307.04
2024-05-26,South,Product B,Online,31,11325.56,9050.24,2275.32
2024-05-26,South,Product C,Online,35,4718.95,3045.26,1673.69
2024-05-26,South,Product D,Retail,18,4088.23,2373.1,1715.13
2024-05-26,East,Product A,Online,2,942.92,770.44,172.48
2024-05-26,East,Product B,Online,32,15281.72,10534.38,4747.34
2024-05-26,East,Product C,Online,42,12063.72,9640.83,2422.89
2024-05-26,East,Product D,Retail,11,1993.8,1388.17,605.63
2024-05-26,West,Product A,Wholesale,48,5578.81,3596.73,1982.08
2024-05-26,West,Product B,Online,38,10394.85,7605.47,2789.38
2024-05-26,West,Product C,Wholesale,37,16827.9,13352.81,3475.09
2024-05-26,West,Product D,Retail,14,3042.92,1773.41,1269.51
2024-05-27,North,Product A,Retail,35,2913.3,2150.26,763.04
2024-05-27,North,Product B,Retail,16,575.92,471.95,103.97
2024-05-27,North,Product C,Online,30,9898.93,5815.91,4083.02
2024-05-27,North,Product D,Online,43,3651.38,2555.41,1095.97
2024-05-27,South,Product A,Online,13,4387.43,3547.97,839.46
2024-05-27,South,Product B,Retail,31,3568.19,1795.59,1772.6
2024-05-27,South,Product C,Wholesale,6,1198.99,676.26,522.73
2024-05-27,South,Product D,Wholesale,18,8865.58,5356.71,3508.87
2024-05-27,East,Product A,Online,8,3141.71,2394.63,747.08
2024-05-27,East,Product B,Wholesale,17,4709.86,3251.02,1458.84
2024-05-27,East,Product C,Wholesale,48,9877.63,7176.37,2701.26
2024-05-27,East,Product D,Online,38,14379.28,7661.82,6717.46
2024-05-27,West,Product A,Online,31,7973.07,6028.88,1944.19
2024-05-27,West,Product B,Wholesale,43,20364.12,13616.09,6748.03
2024-05-27,West,Product C,Online,48,19980.23,11914.86,8065.37
2024-05-27,West,Product D,Retail,45,11497.25,9164.1,2333.15
2024-05-28,North,Product A,Online,38,9705.89,5728.35,3977.54
2024-05-28,North,Product B,Online,42,7383.01,5711.43,1671.58
2024-05-28,North,Product C,Retail,13,3246.74,1674.12,1572.62
2024-05-28,North,Product D,Online,24,3847.33,3015.85,831.48
2024-05-28,South,Product A,Online,16,7083.4,4565.39,2518.01
2024-05-28,South,Product B,Retail,15,654.96,328.02,326.94
2024-05-28,South,Product C,Retail,29,6799.04,4524.69,2274.35
2024-05-28,South,Product D,Wholesale,38,12576.55,9422.67,3153.88
2024-05-28,East,Product A,Online,20,3433.65,2094.32,1339.33
2024-05-28,East,Product B,Retail,1,70.78,50.96,19.82
2024-05-28,East,Product C,Retail,20,8289.29,6376.43,1912.86
2024-05-28,East,Product D,Online,15,2190.06,1188.46,1001.6
2024-05-28,West,Product A,Online,13,3912.03,2448.03,1464.0
2024-05-28,West,Product B,Retail,48,15728.78,12825.89,2902.89
2024-05-28,West,Product C,Wholesale,17,3452.3,1896.36,1555.94
2024-05-28,West,Product D,Retail,44,16273.75,13444.88,2828.87
2024-05-29,North,Product A,Online,2,952.2,497.18,455.02
2024-05-29,North,Product B,Online,47,2228.91,1811.7,417.21
2024-05-29,North,Product C,Wholesale,16,5460.6,4319.61,1140.99
2024-05-29,North,Product D,Retail,43,1656.53,1337.83,318.7
2024-05-29,South,Product A,Retail,24,1965.84,1305.24,660.6
2024-05-29,South,Product B,Wholesale,44,1534.1,914.65,619.45
2024-05-29,South,Product C,Online,29,6431.07,5230.29,1200.78
2024-05-29,South,Product D,Online,30,9773.48,5439.66,4333.82
2024-05-29,East,Product A,Retail,43,19742.67,12303.75,7438.92
2024-05-29,East,Product B,Online,41,15219.96,11387.78,3832.18
2024-05-29,East,Product C,Wholesale,5,606.42,449.3,157.12
2024-05-29,East,Product D,Wholesale,13,5151.86,3393.23,1758.63
2024-05-29,West,Product A,Wholesale,8,3380.31,2464.83,915.48
2024-05-29,West,Product B,Retail,21,3182.04,1941.66,1240.38
2024-05-29,West,Product C,Online,2,302.23,173.28,128.95
2024-05-29,West,Product D,Online,20,7460.19,4522.54,2937.65
2024-05-30,North,Product A,Online,29,14375.51,7700.72,6674.79
2024-05-30,North,Product B,Online,48,19877.65,10581.29,9296.36
2024-05-30,North,Product C,Retail,27,1272.03,935.58,336.45
2024-05-30,North,Product D,Online,13,2748.65,1876.63,872.02
2024-05-30,South,Product A,Wholesale,8,1977.14,1416.04,561.1
2024-05-30,South,Product B,Online,44,19763.21,13325.43,6437.78
2024-05-30,South,Product C,Online,32,12948.77,8334.82,4613.95
2024-05-30,South,Product D,Retail,46,5635.57,2838.84,2796.73
2024-05-30,East,Product A,Wholesale,8,3315.13,1726.58,1588.55
2024-05-30,East,Product B,Retail,42,16844.94,13577.78,3267.16
2024-05-30,East,Product C,Wholesale,46,18080.67,10742.96,7337.71
2024-05-30,East,Product D,Retail,10,2760.7,1431.33,1329.37
2024-05-30,West,Product A,Wholesale,26,9319.19,6130.59,3188.6
2024-05-30,West,Product B,Online,37,13305.61,6797.99,6507.62
2024-05-30,West,Product C,Online,19,1982.13,1657.25,324.88
2024-05-30,West,Product D,Retail,13,5088.52,3182.5,1906.02
2024-05-31,North,Product A,Wholesale,25,4433.25,3551.15,882.1
2024-05-31,North,Product B,Retail,47,4769.75,3996.95,772.8
2024-05-31,North,Product C,Retail,2,501.88,309.5,192.38
2024-05-31,North,Product D,Wholesale,20,5878.38,3835.39,2042.99
2024-05-31,South,Product A,Online,33,12266.34,9077.79,3188.55
2024-05-31,South,Product B,Online,41,5739.19,4093.96,1645.23
2024-05-31,South,Product C,Online,10,1974.74,1323.31,651.43
2024-05-31,South,Product D,Retail,17,6685.87,5071.77,1614.1
2024-05-31,East,Product A,Online,16,3760.21,2578.25,1181.96
2024-05-31,East,Product B,Wholesale,31,13273.61,7703.95,5569.66
2024-05-31,East,Product C,Retail,22,4374.71,2540.04,1834.67
2024-05-31,East,Product D,Online,6,507.33,310.52,196.81
2024-05-31,West,Product A,Retail,10,1117.05,730.85,386.2
2024-05-31,West,Product B,Retail,43,17523.61,13441.44,4082.17
2024-05-31,West,Product C,Wholesale,8,3824.88,3131.53,693.35
2024-05-31,West,Product D,Wholesale,36,13547.12,10426.46,3120.66
2024-06-01,North,Product A,Wholesale,16,6360.19,3220.3,3139.89
2024-06-01,North,Product B,Retail,22,3935.53,2987.48,948.05
2024-06-01,North,Product C,Wholesale,19,1946.0,1333.87,612.13
2024-06-01,North,Product D,Retail,23,7403.11,4007.14,3395.97
2024-06-01,South,Product A,Retail,4,623.93,312.02,311.91
2024-06-01,South,Product B,Wholesale,26,10989.32,5618.98,5370.34
2024-06-01,South,Product C,Wholesale,9,2630.0,1831.54,798.46
2024-06-01,South,Product D,Online,5,1997.45,1092.09,905.36
2024-06-01,East,Product A,Online,4,1262.19,936.33,325.86
2024-06-01,East,Product B,Retail,10,4401.78,2841.01,1560.77
2024-06-01,East,Product C,Wholesale,10,1994.91,1661.42,333.49
2024-06-01,East,Product D,Online,6,994.72,818.03,176.69
2024-06-01,West,Product A,Retail,47,6630.82,4555.22,2075.6
2024-06-01,West,Product B,Online,4,278.04,230.79,47.25
2024-06-01,West,Product C,Online,35,12661.73,8036.85,4624.88
2024-06-01,West,Product D,Wholesale,46,18215.05,15245.54,2969.51
2024-06-02,North,Product A,Online,25,5547.56,3707.6,1839.96
2024-06-02,North,Product B,Online,30,5829.92,3021.61,2808.31
2024-06-02,North,Product C,Wholesale,35,17276.51,12383.32,4893.19
2024-06-02,North,Product D,Retail,26,6590.17,3983.48,2606.69
2024-06-02,South,Product A,Online,6,2949.28,1679.06,1270.22
2024-06-02,South,Product B,Retail,21,988.53,794.68,193.85
2024-06-02,South,Product C,Retail,43,2283.95,1938.0,345.95
2024-06-02,South,Product D,Wholesale,7,827.84,510.93,316.91
2024-06-02,East,Product A,Retail,31,13616.06,8690.4,4925.66
2024-06-02,East,Product B,Retail,18,2150.92,1359.87,791.05
2024-06-02,East,Product C,Wholesale,29,10170.88,7103.9,3066.98
2024-06-02,East,Product D,Wholesale,35,16339.09,8803.86,7535.23
2024-06-02,West,Product A,Retail,37,14433.64,9415.51,5018.13
2024-06-02,West,Product B,Online,25,4164.96,2312.31,1852.65
2024-06-02,West,Product C,Retail,16,441.64,307.04,134.6
2024-06-02,West,Product D,Wholesale,48,12630.91,8803.63,3827.28
2024-06-03,North,Product A,Wholesale,47,7597.66,5749.08,1848.58
2024-06-03,North,Product B,Retail,34,2273.14,1850.86,422.28
2024-06-03,North,Product C,Online,26,7400.44,4631.49,2768.95
2024-06-03,North,Product D,Online,15,4543.19,3106.63,1436.56
2024-06-03,South,Product A,Retail,24,5685.53,4428.64,1256.89
2024-06-03,South,Product B,Retail,32,9057.61,6756.6,2301.01
2024-06-03,South,Product C,Wholesale,4,174.37,87.51,86.86
2024-06-03,South,Product D,Online,24,8894.37,5858.2,3036.17
2024-06-03,East,Product A,Online,5,963.79,707.16,256.63
2024-06-03,East,Product B,Wholesale,35,14103.08,11599.93,2503.15
2024-06-03,East,Product C,Wholesale,18,2124.62,1246.14,878.48
2024-06-03,East,Product D,Retail,48,6761.81,5702.64,1059.17
2024-06-03,West,Product A,Online,8,3207.18,1699.68,1507.5
2024-06-03,West,Product B,Online,12,366.64,288.15,78.49
2024-06-03,West,Product C,Retail,10,3354.17,2105.69,1248.48
2024-06-03,West,Product D,Online,7,350.75,275.49,75.26
2024-06-04,North,Product A,Wholesale,7,589.44,477.44,112.0
2024-06-04,North,Product B,Retail,19,686.89,377.37,309.52
2024-06-04,North,Product C,Online,33,3500.05,2026.59,1473.46
2024-06-04,North,Product D,Online,16,5872.11,4601.55,1270.56
2024-06-04,South,Product A,Wholesale,11,893.56,729.28,164.28
